"","warl2","onenukedyad","twonukedyad","logCapabilityRatio","Ally","SmlDemocracy","SmlDependence","logDistance","Contiguity","MajorPower","NIGOs","c.onenukedyad","c.twonukedyad","c.logCapabilityRatio","c.Ally","c.SmlDemocracy","c.SmlDependence","c.logDistance","c.Contiguity","c.MajorPower","c.NIGOs"
"528817",0,0,0,0.633043229579926,0,-7,0,9.08114242553711,0,0,15,-0.0773902641023281,-0.0756418514769486,-0.457064204963287,-0.0834636974325941,-0.253008374520905,-0.107680472348302,0.546440609549261,-0.0614705070396614,-0.156989049415662,-0.312020192219528
"493906",0,0,0,4.12704277038574,0,-9,3.41925697284751e-05,8.94819641113281,0,0,20,-0.0773902641023281,-0.0756418514769486,0.698866876072599,-0.0834636974325941,-0.414602427000771,-0.102831619395142,0.466562039973617,-0.0614705070396614,-0.156989049415662,-0.121339431186045
"253289",0,0,0,2.68755722045898,0,-7,0.000447379279648885,6.81563997268677,0,0,26,-0.0773902641023281,-0.0756418514769486,0.2226372519901,-0.0834636974325941,-0.253008374520905,-0.0442375559914939,-0.814751721899413,-0.0614705070396614,-0.156989049415662,0.107477482054136
"165306",0,0,0,0.858067095279694,0,4,1.24686885101255e-05,8.66802406311035,0,0,24,-0.0773902641023281,-0.0756418514769486,-0.382618837326742,-0.0834636974325941,0.635758914118357,-0.105912285938668,0.29822479048959,-0.0614705070396614,-0.156989049415662,0.0312051776407424
"94129",0,0,0,3.02852201461792,0,-1,1.18066327559063e-06,8.58709239959717,0,0,40,-0.0773902641023281,-0.0756418514769486,0.335439729066678,-0.0834636974325941,0.231773782918692,-0.107513042328973,0.249598244264967,-0.0614705070396614,-0.156989049415662,0.64138361294789
"316038",0,0,0,2.82768034934998,0,4,0.00150088570080698,8.74129581451416,0,0,28,-0.0773902641023281,-0.0756418514769486,0.268994636404566,-0.0834636974325941,0.635758914118357,0.105160332554773,0.342248996244564,-0.0614705070396614,-0.156989049415662,0.183749786467529
"415407",0,0,0,0.552810430526733,0,7,0.00154129380825907,7.30586004257202,0,0,25,-0.0773902641023281,-0.0756418514769486,-0.483607879357332,-0.0834636974325941,0.878149992838155,0.110890611755973,-0.520210526849948,-0.0614705070396614,-0.156989049415662,0.0693413298474392
"193228",0,0,0,1.05045533180237,0,-6,3.43772308042389e-06,8.87136459350586,0,0,29,-0.0773902641023281,-0.0756418514769486,-0.318970419625189,-0.0834636974325941,-0.172211348280972,-0.107192968371765,0.420398823141303,-0.0614705070396614,-0.156989049415662,0.221885938674226
"36593",0,0,0,0.869792997837067,0,1,0,8.5631217956543,0,0,29,-0.0773902641023281,-0.0756418514769486,-0.378739519352894,-0.0834636974325941,0.393367835398558,-0.107680472348302,0.235195875277824,-0.0614705070396614,-0.156989049415662,0.221885938674226
"538405",0,0,0,1.70101416110992,0,-8,0,8.45062637329102,0,0,14,-0.0773902641023281,-0.0756418514769486,-0.10374395435053,-0.0834636974325941,-0.333805400760838,-0.107680472348302,0.167604729635355,-0.0614705070396614,-0.156989049415662,-0.350156344426225
"498475",0,0,0,0.85296356678009,1,-9,0,8.03365802764893,0,0,10,-0.0773902641023281,-0.0756418514769486,-0.384307254038521,0.916536302567406,-0.414602427000771,-0.107680472348302,-0.0829242926708269,-0.0614705070396614,-0.156989049415662,-0.502700953253012
"587747",0,0,0,0.831920504570007,0,-8,0,8.09254550933838,0,0,10,-0.0773902641023281,-0.0756418514769486,-0.391268997840925,-0.0834636974325941,-0.333805400760838,-0.107680472348302,-0.0475426543092548,-0.0614705070396614,-0.156989049415662,-0.502700953253012
"276365",0,0,0,0.756842195987701,0,-9,0.00257665547542274,8.23536109924316,0,0,26,-0.0773902641023281,-0.0756418514769486,-0.416107395610684,-0.0834636974325941,-0.414602427000771,0.25771539027603,0.0382658980254034,-0.0614705070396614,-0.156989049415662,0.107477482054136
"233231",0,0,0,1.6644035577774,0,-8,5.41336760306876e-07,8.77740097045898,0,0,28,-0.0773902641023281,-0.0756418514769486,-0.115855957741857,-0.0834636974325941,-0.333805400760838,-0.107603705308863,0.363942224312366,-0.0614705070396614,-0.156989049415662,0.183749786467529
"503061",0,0,0,1.83864295482635,0,-7,0,8.72143936157227,0,0,11,-0.0773902641023281,-0.0756418514769486,-0.0582117788466925,-0.0834636974325941,-0.253008374520905,-0.107680472348302,0.33031855165808,-0.0614705070396614,-0.156989049415662,-0.464564801046315
"313379",0,0,0,2.76333379745483,1,10,0.0103872856125236,6.47850942611694,1,0,63,-0.0773902641023281,-0.0756418514769486,0.247706660139996,0.916536302567406,1.12054107155795,1.36534190992834,-1.01731142961926,0.938529492960339,-0.156989049415662,1.51851511370192
"299591",0,0,0,4.06251001358032,0,-7,1.31237602545298e-05,7.95577573776245,0,0,23,-0.0773902641023281,-0.0756418514769486,0.677517297039995,-0.0834636974325941,-0.253008374520905,-0.1058193901257,-0.129718669616108,-0.0614705070396614,-0.156989049415662,-0.00693097456595432
"337499",0,0,0,0.751505076885223,0,-7,0.000839805405121297,6.3526291847229,0,0,29,-0.0773902641023281,-0.0756418514769486,-0.417873091851252,-0.0834636974325941,-0.253008374520905,0.0114124461143525,-1.09294463807193,-0.0614705070396614,-0.156989049415662,0.221885938674226
"412654",0,0,0,2.20063757896423,0,10,2.63855599769158e-05,8.97132110595703,0,0,18,-0.0773902641023281,-0.0756418514769486,0.0615480643707952,-0.0834636974325941,1.12054107155795,-0.10393873250743,0.480456157467162,-0.0614705070396614,-0.156989049415662,-0.197611735599438
"211303",0,0,0,0.814535319805145,0,-10,0,9.16282939910889,0,0,10,-0.0773902641023281,-0.0756418514769486,-0.397020594309258,-0.0834636974325941,-0.495399453240704,-0.107680472348302,0.595520972214621,-0.0614705070396614,-0.156989049415662,-0.502700953253012
"563799",0,0,0,1.28047621250153,0,-7,0.000128170911921188,6.77193546295166,0,0,37,-0.0773902641023281,-0.0756418514769486,-0.242871873479964,-0.0834636974325941,-0.253008374520905,-0.0895045379358419,-0.841010904901536,-0.0614705070396614,-0.156989049415662,0.5269751563278
"310463",0,0,0,0.553306579589844,0,6,7.9167541116476e-05,8.67760944366455,0,0,28,-0.0773902641023281,-0.0756418514769486,-0.48344373677054,-0.0834636974325941,0.797352966598223,-0.0964537125994628,0.303984019082779,-0.0614705070396614,-0.156989049415662,0.183749786467529
"507271",0,0,0,0.854849457740784,0,-9,1.95241427718429e-05,7.74413681030273,0,0,19,-0.0773902641023281,-0.0756418514769486,-0.383683338679789,-0.0834636974325941,-0.414602427000771,-0.104911751012382,-0.25687866661004,-0.0614705070396614,-0.156989049415662,-0.159475583392741
"454636",0,0,0,0.442074835300446,0,-10,0,8.14264488220215,0,0,17,-0.0773902641023281,-0.0756418514769486,-0.520242891698963,-0.0834636974325941,-0.495399453240704,-0.107680472348302,-0.0174412160756517,-0.0614705070396614,-0.156989049415662,-0.235747887806135
"455694",0,0,0,2.82045483589172,0,6,3.33500101987738e-05,8.98469352722168,0,0,37,-0.0773902641023281,-0.0756418514769486,0.266604196599036,-0.0834636974325941,0.797352966598223,-0.102951102876385,0.488490771270137,-0.0614705070396614,-0.156989049415662,0.5269751563278
"92254",0,0,0,0.293789178133011,0,-1,5.67969655094203e-05,8.77121543884277,0,0,9,-0.0773902641023281,-0.0756418514769486,-0.569300711538326,-0.0834636974325941,0.231773782918692,-0.0996260869620081,0.360225742703032,-0.0614705070396614,-0.156989049415662,-0.540837105459709
"471170",0,0,0,0.00609762640669942,0,-6,0,8.05134105682373,0,0,12,-0.0773902641023281,-0.0756418514769486,-0.66447863085631,-0.0834636974325941,-0.172211348280972,-0.107680472348302,-0.072299716352563,-0.0614705070396614,-0.156989049415662,-0.426428648839618
"460665",0,0,0,2.37079334259033,0,4,0.000138774237711914,8.39570331573486,0,0,36,-0.0773902641023281,-0.0756418514769486,0.117841241715473,-0.0834636974325941,0.635758914118357,-0.0880008788665776,0.134605054587068,-0.0614705070396614,-0.156989049415662,0.488839004121103
"307252",0,0,0,0.645668983459473,0,-7,4.52329222753178e-05,7.76684045791626,0,0,32,-0.0773902641023281,-0.0756418514769486,-0.452887186288719,-0.0834636974325941,-0.253008374520905,-0.101265985502288,-0.243237528862178,-0.0614705070396614,-0.156989049415662,0.336294395294316
"32331",0,0,0,1.10462939739227,0,-9,0,9.08590984344482,0,0,10,-0.0773902641023281,-0.0756418514769486,-0.30104783965055,-0.0834636974325941,-0.414602427000771,-0.107680472348302,0.549305039331106,-0.0614705070396614,-0.156989049415662,-0.502700953253012
"342220",0,0,0,0.231959566473961,0,-7,3.16170917358249e-05,7.43543815612793,0,0,25,-0.0773902641023281,-0.0756418514769486,-0.589756000387217,-0.0834636974325941,-0.253008374520905,-0.103196848278775,-0.442355508739516,-0.0614705070396614,-0.156989049415662,0.0693413298474392
"526439",0,0,0,2.8790819644928,0,-8,0,8.93853187561035,0,0,19,-0.0773902641023281,-0.0756418514769486,0.285999997700443,-0.0834636974325941,-0.333805400760838,-0.107680472348302,0.460755252334241,-0.0614705070396614,-0.156989049415662,-0.159475583392741
"261472",0,0,0,0.990532100200653,0,10,0.00254627643153071,5.95842456817627,1,0,26,-0.0773902641023281,-0.0756418514769486,-0.338795014641753,-0.0834636974325941,1.12054107155795,0.253407333939235,-1.3297964235952,0.938529492960339,-0.156989049415662,0.107477482054136
"94509",0,0,0,2.4074809551239,0,-9,0,8.80597496032715,0,0,18,-0.0773902641023281,-0.0756418514769486,0.129978722307922,-0.0834636974325941,-0.414602427000771,-0.107680472348302,0.381110466985645,-0.0614705070396614,-0.156989049415662,-0.197611735599438
"346775",0,0,0,0.421043217182159,1,7,0.0017114212969318,6.97634792327881,0,0,56,-0.0773902641023281,-0.0756418514769486,-0.527200849415752,0.916536302567406,0.878149992838155,0.135016414011117,-0.718192819624339,-0.0614705070396614,-0.156989049415662,1.25156204825504
"280126",0,1,0,1.08806622028351,0,-7,0.00352522893808782,6.48616075515747,1,1,53,0.922609735897672,-0.0756418514769486,-0.306527488688026,-0.0834636974325941,-0.253008374520905,0.392232721738898,-1.01271424615461,0.938529492960339,0.843010950584338,1.13715359163495
"485412",0,0,0,1.39741122722626,0,-2,0,8.86220073699951,0,0,19,-0.0773902641023281,-0.0756418514769486,-0.204185887290472,-0.0834636974325941,0.150976756678759,-0.107680472348302,0.414892860794079,-0.0614705070396614,-0.156989049415662,-0.159475583392741
"31961",0,0,0,2.73407053947449,0,-7,0.000230610254220665,8.92665004730225,0,0,33,-0.0773902641023281,-0.0756418514769486,0.238025402590648,-0.0834636974325941,-0.253008374520905,-0.0749776009032356,0.453616238401051,-0.0614705070396614,-0.156989049415662,0.374430547501013
"57893",0,0,0,2.29298853874207,1,7,0.000118610623758286,7.54855585098267,0,0,32,-0.0773902641023281,-0.0756418514769486,0.0921008287670036,0.916536302567406,0.878149992838155,-0.0908602836975634,-0.374390480233941,-0.0614705070396614,-0.156989049415662,0.336294395294316
"426197",0,0,0,3.30354285240173,0,1,8.16657920950092e-05,8.59544944763184,0,1,19,-0.0773902641023281,-0.0756418514769486,0.42642575542818,-0.0834636974325941,0.393367835398558,-0.096099435289182,0.254619448141409,-0.0614705070396614,0.843010950584338,-0.159475583392741
"174856",0,0,0,3.79844164848328,0,-9,0,8.9550609588623,0,0,20,-0.0773902641023281,-0.0756418514769486,0.590154712366157,-0.0834636974325941,-0.414602427000771,-0.107680472348302,0.470686497979164,-0.0614705070396614,-0.156989049415662,-0.121339431186045
"455602",0,0,0,1.12134051322937,0,-7,0,8.851806640625,0,0,5,-0.0773902641023281,-0.0756418514769486,-0.295519247568813,-0.0834636974325941,-0.253008374520905,-0.107680472348302,0.408647727728996,-0.0614705070396614,-0.156989049415662,-0.693381714286496
"545534",0,0,0,2.31184434890747,0,-10,0,8.2715482711792,0,0,13,-0.0773902641023281,-0.0756418514769486,0.0983389569561308,-0.0834636974325941,-0.495399453240704,-0.107680472348302,0.0600084041410676,-0.0614705070396614,-0.156989049415662,-0.388292496632922
"294128",0,0,0,1.53627967834473,0,-7,0.000814934493973851,7.21303176879883,0,0,14,-0.0773902641023281,-0.0756418514769486,-0.158243591950006,-0.0834636974325941,-0.253008374520905,0.00788549882952653,-0.57598496851639,-0.0614705070396614,-0.156989049415662,-0.350156344426225
"189472",0,0,0,0.772506535053253,0,2,0,8.79118156433105,0,0,6,-0.0773902641023281,-0.0756418514769486,-0.410925112047596,-0.0834636974325941,0.474164861638491,-0.107680472348302,0.372222082353512,-0.0614705070396614,-0.156989049415662,-0.655245562079799
"427795",0,0,0,3.87535905838013,0,-9,1.0249205843138e-05,8.306471824646,0,0,22,-0.0773902641023281,-0.0756418514769486,0.615601545925854,-0.0834636974325941,-0.414602427000771,-0.106227031076859,0.0809916845193947,-0.0614705070396614,-0.156989049415662,-0.0450671267726511
"155126",0,0,0,1.13765799999237,0,8,5.00881251355167e-05,8.6204719543457,0,0,25,-0.0773902641023281,-0.0756418514769486,-0.290120881056894,-0.0834636974325941,0.958947019078088,-0.100577468525827,0.269653836742346,-0.0614705070396614,-0.156989049415662,0.0693413298474392
"266426",0,0,0,1.4228173494339,1,9,0.0260629933327436,5.09375,1,1,37,-0.0773902641023281,-0.0756418514769486,-0.195780698347135,0.916536302567406,1.03974404531802,3.5883161489414,-1.84932284914349,0.938529492960339,0.843010950584338,0.5269751563278
"31128",0,0,0,0.268640756607056,0,-10,0,8.94832611083984,0,0,15,-0.0773902641023281,-0.0756418514769486,-0.577620644538128,-0.0834636974325941,-0.495399453240704,-0.107680472348302,0.466639968049298,-0.0614705070396614,-0.156989049415662,-0.312020192219528
"416902",0,0,0,0.500657379627228,0,6,0.000188767444342375,8.3445053100586,0,0,30,-0.0773902641023281,-0.0756418514769486,-0.500861840556102,-0.0834636974325941,0.797352966598223,-0.0809113354501855,0.103843519712406,-0.0614705070396614,-0.156989049415662,0.260022090880923
"246536",0,1,0,2.77438306808472,1,4,0.000753858243115246,7.30451583862305,0,1,46,0.922609735897672,-0.0756418514769486,0.251362125801827,0.916536302567406,0.635758914118357,-0.000775732592838391,-0.521018171134304,-0.0614705070396614,0.843010950584338,0.870200526188071
"558337",0,0,0,2.22270107269287,0,-9,0,8.66457843780518,0,0,0,-0.0773902641023281,-0.0756418514769486,0.0688474008072545,-0.0834636974325941,-0.414602427000771,-0.107680472348302,0.296154539479028,-0.0614705070396614,-0.156989049415662,-0.884062475319979
"420510",0,0,0,1.03185343742371,0,0,0.000129916079458781,7.65964317321777,0,0,30,-0.0773902641023281,-0.0756418514769486,-0.325124544039722,-0.0834636974325941,0.312570809158625,-0.089257055490515,-0.30764536991312,-0.0614705070396614,-0.156989049415662,0.260022090880923
"298462",0,0,0,0.83274358510971,0,-7,0.00162904302123934,7.38585090637207,0,0,44,-0.0773902641023281,-0.0756418514769486,-0.390996695464543,-0.0834636974325941,-0.253008374520905,0.123334339556358,-0.472149245674289,-0.0614705070396614,-0.156989049415662,0.793928221774677
"314177",0,0,0,3.73054552078247,0,3,8.38633204693906e-05,8.24117660522461,0,0,25,-0.0773902641023281,-0.0756418514769486,0.567692418546493,-0.0834636974325941,0.554961887878424,-0.0957878034922042,0.0417600554188252,-0.0614705070396614,-0.156989049415662,0.0693413298474392
"578503",0,0,0,0.12251116335392,0,-9,0,6.65672636032104,0,0,18,-0.0773902641023281,-0.0756418514769486,-0.625965166833479,-0.0834636974325941,-0.414602427000771,-0.107680472348302,-0.910232523627474,-0.0614705070396614,-0.156989049415662,-0.197611735599438
"174647",0,0,0,2.66258788108826,0,-8,0,8.8467845916748,0,0,18,-0.0773902641023281,-0.0756418514769486,0.214376565314425,-0.0834636974325941,-0.333805400760838,-0.107680472348302,0.405630306798565,-0.0614705070396614,-0.156989049415662,-0.197611735599438
"575055",0,0,0,1.76457333564758,1,-10,3.48888170265127e-05,7.35436248779297,0,0,9,-0.0773902641023281,-0.0756418514769486,-0.0827164686639917,0.916536302567406,-0.495399453240704,-0.102732884471326,-0.49106857804817,-0.0614705070396614,-0.156989049415662,-0.540837105459709
"481366",0,0,0,0.941263616085052,0,-7,0,8.03625011444092,0,0,9,-0.0773902641023281,-0.0756418514769486,-0.355094665354246,-0.0834636974325941,-0.253008374520905,-0.107680472348302,-0.0813668771583133,-0.0614705070396614,-0.156989049415662,-0.540837105459709
"62185",0,0,0,1.21787571907043,0,-8,0,9.12445545196533,0,0,12,-0.0773902641023281,-0.0756418514769486,-0.263582195619417,-0.0834636974325941,-0.333805400760838,-0.107680472348302,0.572464575822946,-0.0614705070396614,-0.156989049415662,-0.426428648839618
"475468",0,0,0,0.89330118894577,0,-8,0,8.8031234741211,0,0,7,-0.0773902641023281,-0.0756418514769486,-0.370962229045863,-0.0834636974325941,-0.333805400760838,-0.107680472348302,0.379397195321771,-0.0614705070396614,-0.156989049415662,-0.617109409873102
"126648",0,0,0,2.69051742553711,0,-7,0,9.00846862792969,0,0,5,-0.0773902641023281,-0.0756418514769486,0.223616586135994,-0.0834636974325941,-0.253008374520905,-0.107680472348302,0.502775675143203,-0.0614705070396614,-0.156989049415662,-0.693381714286496
"422054",0,0,0,1.31840407848358,0,-7,6.46183616481721e-06,8.55967807769775,0,0,18,-0.0773902641023281,-0.0756418514769486,-0.23032407585893,-0.0834636974325941,-0.253008374520905,-0.106764118484892,0.233126770268368,-0.0614705070396614,-0.156989049415662,-0.197611735599438
"524360",0,0,0,0.935417592525482,0,-9,0.000319355167448521,7.32580757141113,0,0,13,-0.0773902641023281,-0.0756418514769486,-0.357028724089531,-0.0834636974325941,-0.414602427000771,-0.062392672715623,-0.508225360710319,-0.0614705070396614,-0.156989049415662,-0.388292496632922
"584614",0,0,0,3.71810483932495,0,-9,0.000182442934601568,7.47533941268921,0,0,18,-0.0773902641023281,-0.0756418514769486,0.56357662797524,-0.0834636974325941,-0.414602427000771,-0.0818082150347715,-0.418381451956639,-0.0614705070396614,-0.156989049415662,-0.197611735599438
"3663",0,1,0,1.74055707454681,1,10,0.00488856667652726,8.28878593444824,0,1,34,0.922609735897672,-0.0756418514769486,-0.0906618453969979,0.916536302567406,1.12054107155795,0.585567831433241,0.070365389199456,-0.0614705070396614,0.843010950584338,0.41256669970771
"124593",0,0,0,1.6458055973053,0,-7,0,8.50653648376465,0,0,14,-0.0773902641023281,-0.0756418514769486,-0.122008780689458,-0.0834636974325941,-0.253008374520905,-0.107680472348302,0.201197460259594,-0.0614705070396614,-0.156989049415662,-0.350156344426225
"16641",0,0,0,2.2527289390564,0,-7,1.82774037966738e-05,8.74909782409668,0,0,23,-0.0773902641023281,-0.0756418514769486,0.0787816162017966,-0.0834636974325941,-0.253008374520905,-0.105088551235634,0.346936713797133,-0.0614705070396614,-0.156989049415662,-0.00693097456595432
"201153",0,0,0,2.86652684211731,0,-7,4.45887999376282e-05,8.6845703125,0,0,22,-0.0773902641023281,-0.0756418514769486,0.281846346273033,-0.0834636974325941,-0.253008374520905,-0.101357328578404,0.308166350144532,-0.0614705070396614,-0.156989049415662,-0.0450671267726511
"294532",0,1,0,0.572045862674713,0,9,0.00851954985409975,7.49554204940796,0,0,49,0.922609735897672,-0.0756418514769486,-0.477244159609424,-0.0834636974325941,1.03974404531802,1.10047804857271,-0.406243008168151,-0.0614705070396614,-0.156989049415662,0.984608982808161
"518179",0,0,0,3.08180499076843,0,-6,0,8.75888347625732,0,0,0,-0.0773902641023281,-0.0756418514769486,0.353067507062397,-0.0834636974325941,-0.172211348280972,-0.107680472348302,0.352816272507179,-0.0614705070396614,-0.156989049415662,-0.884062475319979
"249495",0,1,0,1.76823604106903,0,-3,0.000648570421617478,6.93828439712524,0,1,44,0.922609735897672,-0.0756418514769486,-0.0815047240750509,-0.0834636974325941,0.0701797304388264,-0.0157066128470958,-0.74106270433488,-0.0614705070396614,0.843010950584338,0.793928221774677
"487803",0,0,0,1.40392816066742,0,-4,0,8.4792833328247,0,0,20,-0.0773902641023281,-0.0756418514769486,-0.202029869285976,-0.0834636974325941,-0.0106172958011065,-0.107680472348302,0.184822823357039,-0.0614705070396614,-0.156989049415662,-0.121339431186045
"425937",0,0,0,2.29900741577148,0,-7,0,8.2300443649292,0,0,9,-0.0773902641023281,-0.0756418514769486,0.0940920731704369,-0.0834636974325941,-0.253008374520905,-0.107680472348302,0.0350714199230254,-0.0614705070396614,-0.156989049415662,-0.540837105459709
"56858",0,0,0,3.16262936592102,0,4,5.13322665938176e-05,9.30392169952393,0,0,31,-0.0773902641023281,-0.0756418514769486,0.379806894475893,-0.0834636974325941,0.635758914118357,-0.100401036656795,0.680294112543722,-0.0614705070396614,-0.156989049415662,0.29815824308762
"378767",0,0,0,1.74383103847504,0,-8,0.000743910961318761,6.8490662574768,0,0,23,-0.0773902641023281,-0.0756418514769486,-0.0895787094038093,-0.0834636974325941,-0.333805400760838,-0.00218635797425366,-0.794668052394768,-0.0614705070396614,-0.156989049415662,-0.00693097456595432
"490869",0,0,0,3.22006154060364,0,4,0,8.73214340209961,0,0,29,-0.0773902641023281,-0.0756418514769486,0.398807365137607,-0.0834636974325941,0.635758914118357,-0.107680472348302,0.336749909904018,-0.0614705070396614,-0.156989049415662,0.221885938674226
"550921",0,0,0,3.45443630218506,0,-9,0,8.37077903747559,0,0,24,-0.0773902641023281,-0.0756418514769486,0.476346319667594,-0.0834636974325941,-0.414602427000771,-0.107680472348302,0.119629685043448,-0.0614705070396614,-0.156989049415662,0.0312051776407424
"499755",0,1,0,4.76480388641357,0,-4,3.95708440237286e-07,8.32917499542236,0,0,27,0.922609735897672,-0.0756418514769486,0.909859432792478,-0.0834636974325941,-0.0106172958011065,-0.107624356880694,0.0946325357669711,-0.0614705070396614,-0.156989049415662,0.145613634260833
"450673",0,0,0,1.17592716217041,0,-7,2.06314467732227e-07,7.7393593788147,0,0,35,-0.0773902641023281,-0.0756418514769486,-0.277460171320053,-0.0834636974325941,-0.253008374520905,-0.107651214865636,-0.259749112897726,-0.0614705070396614,-0.156989049415662,0.450702851914407
"55055",0,0,0,0.0979804396629333,0,6,0,8.8450574874878,0,0,29,-0.0773902641023281,-0.0756418514769486,-0.634080744876221,-0.0834636974325941,0.797352966598223,-0.107680472348302,0.404592602790786,-0.0614705070396614,-0.156989049415662,0.221885938674226
"339934",0,0,0,3.96111392974854,0,-7,0,7.08254861831665,0,0,10,-0.0773902641023281,-0.0756418514769486,0.643972105225389,-0.0834636974325941,-0.253008374520905,-0.107680472348302,-0.654383764154922,-0.0614705070396614,-0.156989049415662,-0.502700953253012
